"districtcode","zip","sentences","zip_lat","zip_long","centroid_lat","centroid_long"
"MOW","39194",39,32.886693,-90.432438,38.40741425,-93.4220663
"MOW","40511",32,38.104643,-84.560369,38.40741425,-93.4220663
"MOW","42635",29,36.687942,-84.389351,38.40741425,-93.4220663
"MOW","47802",82,39.408011,-87.454995,38.40741425,-93.4220663
"MOW","47808",41,39.414831,-87.451225,38.40741425,-93.4220663
"MOW","53952",24,43.863713,-89.648941,38.40741425,-93.4220663
"MOW","55072",32,46.109902,-92.853461,38.40741425,-93.4220663
"MOW","55811",22,46.834292,-92.195354,38.40741425,-93.4220663
"MOW","55904",18,44.024732,-92.434983,38.40741425,-93.4220663
"MOW","56093",33,44.067231,-93.516641,38.40741425,-93.4220663
"MOW","57078",39,42.879198,-97.391816,38.40741425,-93.4220663
"MOW","61554",46,40.536288,-89.659476,38.40741425,-93.4220663
"MOW","62246",117,38.86748,-89.409548,38.40741425,-93.4220663
"MOW","62959",42,37.66282,-88.985456,38.40741425,-93.4220663
"MOW","65807",65,37.177475,-93.323317,38.40741425,-93.4220663
"MOW","66048",332,39.329986,-94.936628,38.40741425,-93.4220663
"MOW","71463",31,30.8321375,-92.6370675,38.40741425,-93.4220663
"MOW","71467",70,31.463861,-92.439884,38.40741425,-93.4220663
"MOW","72335",212,34.979818,-90.803971,38.40741425,-93.4220663
"MOW","73036",58,35.534389,-98.003838,38.40741425,-93.4220663
"MOW","73169",32,35.390753,-97.616397,38.40741425,-93.4220663
"MOW","75159",36,32.659571,-96.569396,38.40741425,-93.4220663
"MOW","75501",76,33.377055,-94.090145,38.40741425,-93.4220663
"MOW","76119",45,32.679596,-97.287277,38.40741425,-93.4220663
"MOW","76127",26,32.781949,-97.419109,38.40741425,-93.4220663
"MOW","77705",48,29.964871,-94.07919,38.40741425,-93.4220663
"MOW","77803",24,30.678237,-96.361013,38.40741425,-93.4220663
"MOW","79356",16,33.201074,-101.373421,38.40741425,-93.4220663
"MOW","79720",34,32.226991,-101.510346,38.40741425,-93.4220663
"MOW","80123",21,39.640719,-105.105512,38.40741425,-93.4220663
"MOW","81226",46,38.361524,-105.096846,38.40741425,-93.4220663
"MOW","85756",30,32.088098,-110.861148,38.40741425,-93.4220663
"MOW","92394",46,34.570578,-117.361306,38.40741425,-93.4220663
"MOW","93436",30,34.6768455,-120.5017175,38.40741425,-93.4220663
"MOW","95301",16,37.38303,-120.566323,38.40741425,-93.4220663
"MSN","36112",16,32.395436,-86.359888,33.9875334,-89.5627276
"MSN","38134",41,35.155787,-89.866126,33.9875334,-89.5627276
"MSN","39194",76,32.886693,-90.432438,33.9875334,-89.5627276
"MSN","71463",33,30.8321375,-92.6370675,33.9875334,-89.5627276
"MSN","71467",21,31.463861,-92.439884,33.9875334,-89.5627276
"MSN","72335",87,34.979818,-90.803971,33.9875334,-89.5627276
"MSN","77705",27,29.964871,-94.07919,33.9875334,-89.5627276
"MSS","32446",25,30.813955,-85.188838,31.83505977,-89.7406608
"MSS","32509",24,30.46364,-87.343146,31.83505977,-89.7406608
"MSS","33521",23,28.760196,-82.01244,31.83505977,-89.7406608
"MSS","35160",24,33.422432,-86.140392,31.83505977,-89.7406608
"MSS","35442",24,33.176326,-88.192975,31.83505977,-89.7406608
"MSS","36112",31,32.395436,-86.359888,31.83505977,-89.7406608
"MSS","39120",18,31.559019,-91.220072,31.83505977,-89.7406608
"MSS","39194",196,32.886693,-90.432438,31.83505977,-89.7406608
"MSS","71463",55,30.8321375,-92.6370675,31.83505977,-89.7406608
"MSS","71467",31,31.463861,-92.439884,31.83505977,-89.7406608
"MSS","72335",46,34.979818,-90.803971,31.83505977,-89.7406608
"MSS","75159",15,32.659571,-96.569396,31.83505977,-89.7406608
"MSS","77705",52,29.964871,-94.07919,31.83505977,-89.7406608
"MT","23860",19,37.297869,-77.3417055,47.03448257,-109.645565
"MT","27509",16,36.141739,-78.804965,47.03448257,-109.645565
"MT","55072",34,46.109902,-92.853461,47.03448257,-109.645565
"MT","56093",22,44.067231,-93.516641,47.03448257,-109.645565
"MT","57078",18,42.879198,-97.391816,47.03448257,-109.645565
"MT","62959",15,37.66282,-88.985456,47.03448257,-109.645565
"MT","75159",19,32.659571,-96.569396,47.03448257,-109.645565
"MT","77705",26,29.964871,-94.07919,47.03448257,-109.645565
"MT","79720",25,32.226991,-101.510346,47.03448257,-109.645565
"MT","79821",22,31.982435,-106.590432,47.03448257,-109.645565
"MT","80123",76,39.640719,-105.105512,47.03448257,-109.645565
"MT","81226",76,38.361524,-105.096846,47.03448257,-109.645565
"MT","85086",30,33.833697,-112.167794,47.03448257,-109.645565
"MT","85546",22,32.71711,-109.726891,47.03448257,-109.645565
"MT","85756",51,32.088098,-110.861148,47.03448257,-109.645565
"MT","90731",22,33.728544,-118.26816,47.03448257,-109.645565
"MT","92394",56,34.570578,-117.361306,47.03448257,-109.645565
"MT","93268",15,35.101158,-119.383319,47.03448257,-109.645565
"MT","93436",60,34.6768455,-120.5017175,47.03448257,-109.645565
"MT","93640",18,36.731873,-120.392629,47.03448257,-109.645565
"MT","94568",47,37.717998,-121.894811,47.03448257,-109.645565
"MT","95301",19,37.38303,-120.566323,47.03448257,-109.645565
"MT","96113",44,40.152434,-120.154681,47.03448257,-109.645565
"MT","97378",97,45.085281,-123.382494,47.03448257,-109.645565
"MT","98198",30,47.422035,-122.301692,47.03448257,-109.645565
"NCE","01432",18,42.52618,-71.623132,35.40915243,-77.7091206
"NCE","03570",22,44.521132,-71.137812,35.40915243,-77.7091206
"NCE","06811",31,41.437411,-73.468124,35.40915243,-77.7091206
"NCE","08320",18,39.384662,-75.159859,35.40915243,-77.7091206
"NCE","08640",148,39.998386,-74.61333,35.40915243,-77.7091206
"NCE","15940",27,40.496414,-78.620382,35.40915243,-77.7091206
"NCE","16866",19,40.921755,-78.239472,35.40915243,-77.7091206
"NCE","17810",48,41.132036,-76.927686,35.40915243,-77.7091206
"NCE","17837",43,40.986664,-76.913736,35.40915243,-77.7091206
"NCE","18472",24,41.567457,-75.412286,35.40915243,-77.7091206
"NCE","21502",22,39.597205,-78.754283,35.40915243,-77.7091206
"NCE","23860",243,37.297869,-77.3417055,35.40915243,-77.7091206
"NCE","24277",64,36.702825,-83.002041,35.40915243,-77.7091206
"NCE","24801",65,37.470298,-81.553426,35.40915243,-77.7091206
"NCE","24910",50,37.724667,-80.668005,35.40915243,-77.7091206
"NCE","25813",97,37.81748,-81.129301,35.40915243,-77.7091206
"NCE","26351",47,38.916037,-80.780623,35.40915243,-77.7091206
"NCE","26501",25,39.604508,-79.95023,35.40915243,-77.7091206
"NCE","26525",73,39.673834,-79.498998,35.40915243,-77.7091206
"NCE","27509",670,36.141739,-78.804965,35.40915243,-77.7091206
"NCE","27986",25,36.40364,-76.957589,35.40915243,-77.7091206
"NCE","29512",219,34.67299,-79.725348,35.40915243,-77.7091206
"NCE","29590",201,33.589885,-79.879069,35.40915243,-77.7091206
"NCE","29824",82,33.758669,-81.916903,35.40915243,-77.7091206
"NCE","29918",30,32.721423,-81.253618,35.40915243,-77.7091206
"NCE","30315",30,33.71254,-84.368065,35.40915243,-77.7091206
"NCE","31055",55,32.054394,-82.877434,35.40915243,-77.7091206
"NCE","31537",23,30.871722,-81.981592,35.40915243,-77.7091206
"NCE","31599",31,31.563664,-81.902234,35.40915243,-77.7091206
"NCE","32301",21,30.443172,-84.224369,35.40915243,-77.7091206
"NCE","32446",17,30.813955,-85.188838,35.40915243,-77.7091206
"NCE","33521",107,28.760196,-82.01244,35.40915243,-77.7091206
"NCE","35160",18,33.422432,-86.140392,35.40915243,-77.7091206
"NCE","35442",23,33.176326,-88.192975,35.40915243,-77.7091206
"NCE","39120",34,31.559019,-91.220072,35.40915243,-77.7091206
"NCE","39194",32,32.886693,-90.432438,35.40915243,-77.7091206
"NCE","40511",37,38.104643,-84.560369,35.40915243,-77.7091206
"NCE","40962",23,37.180037,-83.789133,35.40915243,-77.7091206
"NCE","41105",41,38.435816,-82.704896,35.40915243,-77.7091206
"NCE","41224",44,37.773826,-82.647241,35.40915243,-77.7091206
"NCE","42635",26,36.687942,-84.389351,35.40915243,-77.7091206
"NCE","44432",29,40.772437,-80.705083,35.40915243,-77.7091206
"NCE","44501",18,41.131391,-80.632066,35.40915243,-77.7091206
"NCE","47802",25,39.408011,-87.454995,35.40915243,-77.7091206
"NCE","48160",17,42.098858,-83.67091,35.40915243,-77.7091206
"NCE","71463",25,30.8321375,-92.6370675,35.40915243,-77.7091206
"NCE","71467",39,31.463861,-92.439884,35.40915243,-77.7091206
"NCE","73169",21,35.390753,-97.616397,35.40915243,-77.7091206
"NCE","77705",44,29.964871,-94.07919,35.40915243,-77.7091206
"NCE","85756",22,32.088098,-110.861148,35.40915243,-77.7091206
"NCE","92394",25,34.570578,-117.361306,35.40915243,-77.7091206
"NCE","95301",26,37.38303,-120.566323,35.40915243,-77.7091206
"NCM","03570",16,44.521132,-71.137812,35.79956243,-79.8087872
"NCM","06811",15,41.437411,-73.468124,35.79956243,-79.8087872
"NCM","08320",15,39.384662,-75.159859,35.79956243,-79.8087872
"NCM","08640",74,39.998386,-74.61333,35.79956243,-79.8087872
"NCM","15940",32,40.496414,-78.620382,35.79956243,-79.8087872
"NCM","17810",29,41.132036,-76.927686,35.79956243,-79.8087872
"NCM","17837",16,40.986664,-76.913736,35.79956243,-79.8087872
"NCM","18472",16,41.567457,-75.412286,35.79956243,-79.8087872
"NCM","23860",147,37.297869,-77.3417055,35.79956243,-79.8087872
"NCM","24277",48,36.702825,-83.002041,35.79956243,-79.8087872
"NCM","24801",55,37.470298,-81.553426,35.79956243,-79.8087872
"NCM","24910",24,37.724667,-80.668005,35.79956243,-79.8087872
"NCM","25813",109,37.81748,-81.129301,35.79956243,-79.8087872
"NCM","26351",26,38.916037,-80.780623,35.79956243,-79.8087872
"NCM","26501",19,39.604508,-79.95023,35.79956243,-79.8087872
"NCM","26525",34,39.673834,-79.498998,35.79956243,-79.8087872
"NCM","27509",317,36.141739,-78.804965,35.79956243,-79.8087872
"NCM","29512",123,34.67299,-79.725348,35.79956243,-79.8087872
"NCM","29590",102,33.589885,-79.879069,35.79956243,-79.8087872
"NCM","29824",70,33.758669,-81.916903,35.79956243,-79.8087872
"NCM","29918",20,32.721423,-81.253618,35.79956243,-79.8087872
"NCM","30315",37,33.71254,-84.368065,35.79956243,-79.8087872
"NCM","31055",45,32.054394,-82.877434,35.79956243,-79.8087872
"NCM","31537",24,30.871722,-81.981592,35.79956243,-79.8087872
"NCM","31599",21,31.563664,-81.902234,35.79956243,-79.8087872
"NCM","33521",57,28.760196,-82.01244,35.79956243,-79.8087872
"NCM","35160",18,33.422432,-86.140392,35.79956243,-79.8087872
"NCM","39120",21,31.559019,-91.220072,35.79956243,-79.8087872
"NCM","39194",21,32.886693,-90.432438,35.79956243,-79.8087872
"NCM","40511",19,38.104643,-84.560369,35.79956243,-79.8087872
"NCM","41105",43,38.435816,-82.704896,35.79956243,-79.8087872
"NCM","41224",30,37.773826,-82.647241,35.79956243,-79.8087872
"NCM","42635",20,36.687942,-84.389351,35.79956243,-79.8087872
"NCM","44432",28,40.772437,-80.705083,35.79956243,-79.8087872
"NCM","44501",18,41.131391,-80.632066,35.79956243,-79.8087872
"NCM","71463",27,30.8321375,-92.6370675,35.79956243,-79.8087872
"NCM","71467",40,31.463861,-92.439884,35.79956243,-79.8087872
"NCM","73169",17,35.390753,-97.616397,35.79956243,-79.8087872
"NCM","77705",17,29.964871,-94.07919,35.79956243,-79.8087872
"NCM","79720",16,32.226991,-101.510346,35.79956243,-79.8087872
"NCM","92394",25,34.570578,-117.361306,35.79956243,-79.8087872
"NCW","08640",85,39.998386,-74.61333,35.57638665,-81.9826843
"NCW","15940",22,40.496414,-78.620382,35.57638665,-81.9826843
"NCW","16866",16,40.921755,-78.239472,35.57638665,-81.9826843
"NCW","17810",43,41.132036,-76.927686,35.57638665,-81.9826843
"NCW","17837",16,40.986664,-76.913736,35.57638665,-81.9826843
"NCW","23860",101,37.297869,-77.3417055,35.57638665,-81.9826843
"NCW","24277",82,36.702825,-83.002041,35.57638665,-81.9826843
"NCW","24801",43,37.470298,-81.553426,35.57638665,-81.9826843
"NCW","24910",57,37.724667,-80.668005,35.57638665,-81.9826843
"NCW","25813",74,37.81748,-81.129301,35.57638665,-81.9826843
"NCW","26351",19,38.916037,-80.780623,35.57638665,-81.9826843
"NCW","26501",19,39.604508,-79.95023,35.57638665,-81.9826843
"NCW","26525",51,39.673834,-79.498998,35.57638665,-81.9826843
"NCW","27509",252,36.141739,-78.804965,35.57638665,-81.9826843
"NCW","27986",26,36.40364,-76.957589,35.57638665,-81.9826843
"NCW","29512",141,34.67299,-79.725348,35.57638665,-81.9826843
"NCW","29590",73,33.589885,-79.879069,35.57638665,-81.9826843
"NCW","29824",152,33.758669,-81.916903,35.57638665,-81.9826843
"NCW","29918",36,32.721423,-81.253618,35.57638665,-81.9826843
"NCW","30315",50,33.71254,-84.368065,35.57638665,-81.9826843
"NCW","31055",38,32.054394,-82.877434,35.57638665,-81.9826843
"NCW","31537",36,30.871722,-81.981592,35.57638665,-81.9826843
"NCW","31599",23,31.563664,-81.902234,35.57638665,-81.9826843
"NCW","32301",17,30.443172,-84.224369,35.57638665,-81.9826843
"NCW","32446",19,30.813955,-85.188838,35.57638665,-81.9826843
"NCW","33521",79,28.760196,-82.01244,35.57638665,-81.9826843
"NCW","35160",18,33.422432,-86.140392,35.57638665,-81.9826843
"NCW","35442",20,33.176326,-88.192975,35.57638665,-81.9826843
"NCW","39120",22,31.559019,-91.220072,35.57638665,-81.9826843
"NCW","39194",36,32.886693,-90.432438,35.57638665,-81.9826843
"NCW","40511",43,38.104643,-84.560369,35.57638665,-81.9826843
"NCW","40962",22,37.180037,-83.789133,35.57638665,-81.9826843
"NCW","41105",60,38.435816,-82.704896,35.57638665,-81.9826843
"NCW","41224",27,37.773826,-82.647241,35.57638665,-81.9826843
"NCW","42635",25,36.687942,-84.389351,35.57638665,-81.9826843
"NCW","44432",40,40.772437,-80.705083,35.57638665,-81.9826843
"NCW","47802",20,39.408011,-87.454995,35.57638665,-81.9826843
"NCW","71463",28,30.8321375,-92.6370675,35.57638665,-81.9826843
"NCW","71467",22,31.463861,-92.439884,35.57638665,-81.9826843
"NCW","72335",16,34.979818,-90.803971,35.57638665,-81.9826843
"NCW","77705",28,29.964871,-94.07919,35.57638665,-81.9826843
"NCW","79720",20,32.226991,-101.510346,35.57638665,-81.9826843
"NCW","92394",25,34.570578,-117.361306,35.57638665,-81.9826843
"ND","47802",22,39.408011,-87.454995,47.44639055,-100.469744
"ND","53952",46,43.863713,-89.648941,47.44639055,-100.469744
"ND","55072",75,46.109902,-92.853461,47.44639055,-100.469744
"ND","55811",34,46.834292,-92.195354,47.44639055,-100.469744
"ND","55904",23,44.024732,-92.434983,47.44639055,-100.469744
"ND","56093",39,44.067231,-93.516641,47.44639055,-100.469744
"ND","57078",18,42.879198,-97.391816,47.44639055,-100.469744
"ND","62959",20,37.66282,-88.985456,47.44639055,-100.469744
"ND","66048",35,39.329986,-94.936628,47.44639055,-100.469744
"ND","80123",24,39.640719,-105.105512,47.44639055,-100.469744
"ND","81226",25,38.361524,-105.096846,47.44639055,-100.469744
"ND","85756",25,32.088098,-110.861148,47.44639055,-100.469744
"NE","08640",16,39.998386,-74.61333,41.52746999,-99.809689
"NE","23860",16,37.297869,-77.3417055,41.52746999,-99.809689
"NE","24277",18,36.702825,-83.002041,41.52746999,-99.809689
"NE","31055",21,32.054394,-82.877434,41.52746999,-99.809689
"NE","31537",21,30.871722,-81.981592,41.52746999,-99.809689
"NE","33521",24,28.760196,-82.01244,41.52746999,-99.809689
"NE","39120",29,31.559019,-91.220072,41.52746999,-99.809689
"NE","44501",24,41.131391,-80.632066,41.52746999,-99.809689
"NE","47802",19,39.408011,-87.454995,41.52746999,-99.809689
"NE","47808",17,39.414831,-87.451225,41.52746999,-99.809689
"NE","53952",36,43.863713,-89.648941,41.52746999,-99.809689
"NE","55072",56,46.109902,-92.853461,41.52746999,-99.809689
"NE","55811",30,46.834292,-92.195354,41.52746999,-99.809689
"NE","55904",35,44.024732,-92.434983,41.52746999,-99.809689
"NE","56093",43,44.067231,-93.516641,41.52746999,-99.809689
"NE","57078",89,42.879198,-97.391816,41.52746999,-99.809689
"NE","61554",41,40.536288,-89.659476,41.52746999,-99.809689
"NE","62246",39,38.86748,-89.409548,41.52746999,-99.809689
"NE","62959",27,37.66282,-88.985456,41.52746999,-99.809689
"NE","66048",173,39.329986,-94.936628,41.52746999,-99.809689
"NE","71463",21,30.8321375,-92.6370675,41.52746999,-99.809689
"NE","71467",16,31.463861,-92.439884,41.52746999,-99.809689
"NE","72335",44,34.979818,-90.803971,41.52746999,-99.809689
"NE","73036",19,35.534389,-98.003838,41.52746999,-99.809689
"NE","75501",19,33.377055,-94.090145,41.52746999,-99.809689
"NE","76119",22,32.679596,-97.287277,41.52746999,-99.809689
"NE","76127",26,32.781949,-97.419109,41.52746999,-99.809689
"NE","77705",19,29.964871,-94.07919,41.52746999,-99.809689
"NE","79356",34,33.201074,-101.373421,41.52746999,-99.809689
"NE","79720",51,32.226991,-101.510346,41.52746999,-99.809689
"NE","79772",20,31.392216,-103.539971,41.52746999,-99.809689
"NE","79821",17,31.982435,-106.590432,41.52746999,-99.809689
"NE","80123",52,39.640719,-105.105512,41.52746999,-99.809689
"NE","81226",51,38.361524,-105.096846,41.52746999,-99.809689
"NE","92394",20,34.570578,-117.361306,41.52746999,-99.809689
"NE","93268",16,35.101158,-119.383319,41.52746999,-99.809689
"NE","93436",20,34.6768455,-120.5017175,41.52746999,-99.809689
"NE","96113",20,40.152434,-120.154681,41.52746999,-99.809689
"NH","01432",25,42.52618,-71.623132,43.68768855,-71.5785131
"NH","03570",32,44.521132,-71.137812,43.68768855,-71.5785131
"NH","08640",39,39.998386,-74.61333,43.68768855,-71.5785131
"NH","17810",23,41.132036,-76.927686,43.68768855,-71.5785131
"NH","18472",17,41.567457,-75.412286,43.68768855,-71.5785131
"NJ","01432",26,42.52618,-71.623132,40.19119974,-74.670797
"NJ","03570",33,44.521132,-71.137812,40.19119974,-74.670797
"NJ","06811",37,41.437411,-73.468124,40.19119974,-74.670797
"NJ","08320",100,39.384662,-75.159859,40.19119974,-74.670797
"NJ","08640",243,39.998386,-74.61333,40.19119974,-74.670797
"NJ","10963",45,41.486443,-74.535887,40.19119974,-74.670797
"NJ","11232",48,40.660408,-74.004472,40.19119974,-74.670797
"NJ","12977",43,44.290579,-74.093694,40.19119974,-74.670797
"NJ","16738",66,41.798353,-78.687103,40.19119974,-74.670797
"NJ","16866",80,40.921755,-78.239472,40.19119974,-74.670797
"NJ","17810",93,41.132036,-76.927686,40.19119974,-74.670797
"NJ","17837",43,40.986664,-76.913736,40.19119974,-74.670797
"NJ","17954",93,40.732477,-76.344072,40.19119974,-74.670797
"NJ","18472",79,41.567457,-75.412286,40.19119974,-74.670797
"NJ","21502",32,39.597205,-78.754283,40.19119974,-74.670797
"NJ","23860",29,37.297869,-77.3417055,40.19119974,-74.670797
"NJ","24277",21,36.702825,-83.002041,40.19119974,-74.670797
"NJ","25813",16,37.81748,-81.129301,40.19119974,-74.670797
"NJ","26351",26,38.916037,-80.780623,40.19119974,-74.670797
"NJ","26501",16,39.604508,-79.95023,40.19119974,-74.670797
"NJ","26525",31,39.673834,-79.498998,40.19119974,-74.670797
"NJ","27509",33,36.141739,-78.804965,40.19119974,-74.670797
"NJ","33521",32,28.760196,-82.01244,40.19119974,-74.670797
"NJ","41224",19,37.773826,-82.647241,40.19119974,-74.670797
"NJ","42635",17,36.687942,-84.389351,40.19119974,-74.670797
"NJ","44432",15,40.772437,-80.705083,40.19119974,-74.670797
"NJ","44501",31,41.131391,-80.632066,40.19119974,-74.670797
"NJ","85756",18,32.088098,-110.861148,40.19119974,-74.670797
"NM","17837",23,40.986664,-76.913736,34.4215228,-106.107864
"NM","26525",22,39.673834,-79.498998,34.4215228,-106.107864
"NM","27509",18,36.141739,-78.804965,34.4215228,-106.107864
"NM","31055",17,32.054394,-82.877434,34.4215228,-106.107864
"NM","31537",32,30.871722,-81.981592,34.4215228,-106.107864
"NM","33521",30,28.760196,-82.01244,34.4215228,-106.107864
"NM","35442",15,33.176326,-88.192975,34.4215228,-106.107864
"NM","39120",30,31.559019,-91.220072,34.4215228,-106.107864
"NM","47802",15,39.408011,-87.454995,34.4215228,-106.107864
"NM","71463",17,30.8321375,-92.6370675,34.4215228,-106.107864
"NM","71467",18,31.463861,-92.439884,34.4215228,-106.107864
"NM","72335",18,34.979818,-90.803971,34.4215228,-106.107864
"NM","73036",16,35.534389,-98.003838,34.4215228,-106.107864
"NM","73169",19,35.390753,-97.616397,34.4215228,-106.107864
"NM","76119",21,32.679596,-97.287277,34.4215228,-106.107864
"NM","76127",18,32.781949,-97.419109,34.4215228,-106.107864
"NM","77705",67,29.964871,-94.07919,34.4215228,-106.107864
"NM","78580",58,26.47027,-97.761369,34.4215228,-106.107864
"NM","79356",33,33.201074,-101.373421,34.4215228,-106.107864
"NM","79720",153,32.226991,-101.510346,34.4215228,-106.107864
"NM","79772",91,31.392216,-103.539971,34.4215228,-106.107864
"NM","79821",130,31.982435,-106.590432,34.4215228,-106.107864
"NM","80123",28,39.640719,-105.105512,34.4215228,-106.107864
"NM","81226",167,38.361524,-105.096846,34.4215228,-106.107864
"NM","85086",103,33.833697,-112.167794,34.4215228,-106.107864
"NM","85546",70,32.71711,-109.726891,34.4215228,-106.107864
"NM","85756",70,32.088098,-110.861148,34.4215228,-106.107864
"NM","87021",105,35.180119,-107.907324,34.4215228,-106.107864
"NM","90731",18,33.728544,-118.26816,34.4215228,-106.107864
"NM","92394",93,34.570578,-117.361306,34.4215228,-106.107864
"NM","93268",24,35.101158,-119.383319,34.4215228,-106.107864
"NM","93436",40,34.6768455,-120.5017175,34.4215228,-106.107864
"NM","93640",15,36.731873,-120.392629,34.4215228,-106.107864
"NM","94568",17,37.717998,-121.894811,34.4215228,-106.107864
"NM","95301",31,37.38303,-120.566323,34.4215228,-106.107864
"NM","96113",25,40.152434,-120.154681,34.4215228,-106.107864
"NM","97378",16,45.085281,-123.382494,34.4215228,-106.107864
"NV","27509",18,36.141739,-78.804965,39.35699466,-116.655513
"NV","33521",21,28.760196,-82.01244,39.35699466,-116.655513
"NV","39120",20,31.559019,-91.220072,39.35699466,-116.655513
"NV","77705",31,29.964871,-94.07919,39.35699466,-116.655513
"NV","79720",49,32.226991,-101.510346,39.35699466,-116.655513
"NV","79772",26,31.392216,-103.539971,39.35699466,-116.655513
"NV","79821",27,31.982435,-106.590432,39.35699466,-116.655513
"NV","81226",30,38.361524,-105.096846,39.35699466,-116.655513
"NV","85086",54,33.833697,-112.167794,39.35699466,-116.655513
"NV","85546",40,32.71711,-109.726891,39.35699466,-116.655513
"NV","85756",23,32.088098,-110.861148,39.35699466,-116.655513
"NV","90731",47,33.728544,-118.26816,39.35699466,-116.655513
"NV","92394",145,34.570578,-117.361306,39.35699466,-116.655513
"NV","93268",87,35.101158,-119.383319,39.35699466,-116.655513
"NV","93436",137,34.6768455,-120.5017175,39.35699466,-116.655513
"NV","93640",31,36.731873,-120.392629,39.35699466,-116.655513
"NV","94568",35,37.717998,-121.894811,39.35699466,-116.655513
"NV","95301",34,37.38303,-120.566323,39.35699466,-116.655513
"NV","96113",66,40.152434,-120.154681,39.35699466,-116.655513
"NV","97378",39,45.085281,-123.382494,39.35699466,-116.655513
"NYE","01432",33,42.52618,-71.623132,40.81807296,-73.1641394
"NYE","03570",33,44.521132,-71.137812,40.81807296,-73.1641394
"NYE","06811",55,41.437411,-73.468124,40.81807296,-73.1641394
"NYE","08320",50,39.384662,-75.159859,40.81807296,-73.1641394
"NYE","08640",208,39.998386,-74.61333,40.81807296,-73.1641394
"NYE","10963",80,41.486443,-74.535887,40.81807296,-73.1641394
"NYE","11232",109,40.660408,-74.004472,40.81807296,-73.1641394
"NYE","12977",60,44.290579,-74.093694,40.81807296,-73.1641394
"NYE","15940",22,40.496414,-78.620382,40.81807296,-73.1641394
"NYE","16738",39,41.798353,-78.687103,40.81807296,-73.1641394
"NYE","16866",124,40.921755,-78.239472,40.81807296,-73.1641394
"NYE","17810",101,41.132036,-76.927686,40.81807296,-73.1641394
"NYE","17837",54,40.986664,-76.913736,40.81807296,-73.1641394
"NYE","17954",48,40.732477,-76.344072,40.81807296,-73.1641394
"NYE","18472",59,41.567457,-75.412286,40.81807296,-73.1641394
"NYE","21502",23,39.597205,-78.754283,40.81807296,-73.1641394
"NYE","23860",27,37.297869,-77.3417055,40.81807296,-73.1641394
"NYE","24277",19,36.702825,-83.002041,40.81807296,-73.1641394
"NYE","26351",19,38.916037,-80.780623,40.81807296,-73.1641394
"NYE","26525",26,39.673834,-79.498998,40.81807296,-73.1641394
"NYE","27509",35,36.141739,-78.804965,40.81807296,-73.1641394
"NYE","31055",18,32.054394,-82.877434,40.81807296,-73.1641394
"NYE","31537",20,30.871722,-81.981592,40.81807296,-73.1641394
"NYE","33521",35,28.760196,-82.01244,40.81807296,-73.1641394
"NYE","44432",19,40.772437,-80.705083,40.81807296,-73.1641394
"NYE","44501",24,41.131391,-80.632066,40.81807296,-73.1641394
"NYE","71467",30,31.463861,-92.439884,40.81807296,-73.1641394
"NYE","92394",17,34.570578,-117.361306,40.81807296,-73.1641394
"NYN","01432",32,42.52618,-71.623132,43.33262809,-74.8387074
"NYN","03570",28,44.521132,-71.137812,43.33262809,-74.8387074
"NYN","06811",34,41.437411,-73.468124,43.33262809,-74.8387074
"NYN","08640",121,39.998386,-74.61333,43.33262809,-74.8387074
"NYN","10963",24,41.486443,-74.535887,43.33262809,-74.8387074
"NYN","11232",44,40.660408,-74.004472,43.33262809,-74.8387074
"NYN","12977",55,44.290579,-74.093694,43.33262809,-74.8387074
"NYN","15940",21,40.496414,-78.620382,43.33262809,-74.8387074
"NYN","16738",21,41.798353,-78.687103,43.33262809,-74.8387074
"NYN","16866",22,40.921755,-78.239472,43.33262809,-74.8387074
"NYN","17810",95,41.132036,-76.927686,43.33262809,-74.8387074
"NYN","17837",31,40.986664,-76.913736,43.33262809,-74.8387074
"NYN","17954",19,40.732477,-76.344072,43.33262809,-74.8387074
"NYN","18472",36,41.567457,-75.412286,43.33262809,-74.8387074
"NYN","21502",19,39.597205,-78.754283,43.33262809,-74.8387074
"NYN","23860",36,37.297869,-77.3417055,43.33262809,-74.8387074
"NYN","26525",18,39.673834,-79.498998,43.33262809,-74.8387074
"NYN","44432",26,40.772437,-80.705083,43.33262809,-74.8387074
"NYN","85756",20,32.088098,-110.861148,43.33262809,-74.8387074
"NYS","01432",40,42.52618,-71.623132,41.51665194,-74.1742579
"NYS","03570",67,44.521132,-71.137812,41.51665194,-74.1742579
"NYS","06811",113,41.437411,-73.468124,41.51665194,-74.1742579
"NYS","08320",109,39.384662,-75.159859,41.51665194,-74.1742579
"NYS","08640",370,39.998386,-74.61333,41.51665194,-74.1742579
"NYS","10007",39,40.713105,-74.001499,41.51665194,-74.1742579
"NYS","10963",122,41.486443,-74.535887,41.51665194,-74.1742579
"NYS","11232",172,40.660408,-74.004472,41.51665194,-74.1742579
"NYS","12977",112,44.290579,-74.093694,41.51665194,-74.1742579
"NYS","15940",62,40.496414,-78.620382,41.51665194,-74.1742579
"NYS","16738",76,41.798353,-78.687103,41.51665194,-74.1742579
"NYS","16866",337,40.921755,-78.239472,41.51665194,-74.1742579
"NYS","17810",223,41.132036,-76.927686,41.51665194,-74.1742579
"NYS","17837",116,40.986664,-76.913736,41.51665194,-74.1742579
"NYS","17954",116,40.732477,-76.344072,41.51665194,-74.1742579
